taxonID	creator	date	title	description	identifier	type
11468326	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468326	Walker,E.H.	1976		Flora of Okinawa and S.Ryukyu islands. Washing.Smithson.Inst		taxon
11468326	Larsen,K. et al	1980		In: Flore du Cambodge, du Laos et du Vietnam, Vol 18.A.		taxon
11468326	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468326	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468326	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468326	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11468326	Leon,H. & Alain,H.	1951		Flora de Cuba 2:224-367 Leguminosas		taxon
11468326	McVaugh,R.	1987		Flora Novo-Galiciana 5:1-786. Leguminosae		taxon
11468326	Adams,C.D.	1972		Flowering Plants of Jamaica Univ. West Indies, Mona, Jamaica		taxon
11468326	Schery,R.W.	1951		Ann.Missouri Bot.Gard.38(1):1-94 Leguminosae-Caesalpinioidea		taxon
11468326	Seymour,F.C.	1981		Phytologia 48(1):1-71 Bipinnate Leguminosae of Nicaragua		taxon
11468326	Hu,C.C.	1988		Gymnocladus &... In: Fl.Reip.Pop.Sinicae, 39 (Leguminosae 1)		taxon
11468326	Proctor,G.R.	1984		Fl. Cayman Islands Kew Bull. Addit. Ser. XI		taxon
11468327	Lock,J.M. & Simpson,K.	1991		Legumes of West Asia: A Checklist. RBG, Kew.		taxon
11468333	Villiers,J-F.	1984		Bull.Mus.Nat.Hist.Nat.ser.4,6,Sect.B:297-311. Calpocalyx		taxon
11468334	Villiers,J-F.	1982		Bull.Mus.Nat.Hist.Nat.ser.4,4B:193-197.Nouvelle esp...Entad		taxon
11468337	Balfour,I.B.	1887		Trans.Roy.Soc.Edinb.31:1-446.Botany of Socotra		taxon
11468352	Aubreville,A.& Pellegrin	1958		Bull.Soc.Bot.Fr.104:495-498.(Anthonotha sassandraensis)		taxon
11468355	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468360	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468365	Wunderlin,R.P et al.	1981		Advan. in Legume Systematics, Part 1:107-116. Cercideae		taxon
11468369	Burkart,A.	1952		Acme Agency, Buenos Aires 569 pp Las Leguminosas Argentinas		taxon
11468373	Robyns,W.(Ed.)	1954		Flore du Congo Belge,Vol.5. Galegeae, Hedysareae.		taxon
11468374	Robyns,W.(Ed.)	1954		Flore du Congo Belge,Vol.5. Galegeae, Hedysareae.		taxon
11468376	Duvigneaud,P.	1954		Bull.Soc.Roy.Bot.Belg.86:145-205.'Geissaspis'(Humularia)		taxon
11468377	Robyns,W.(Ed.)	1954		Flore du Congo Belge,Vol.5. Galegeae, Hedysareae.		taxon
11468378	Robyns,W.(Ed.)	1954		Flore du Congo Belge,Vol.5. Galegeae, Hedysareae.		taxon
11468380	Robyns,W.(Ed.)	1954		Flore du Congo Belge,Vol.5. Galegeae, Hedysareae.		taxon
11468387	Verdcourt,B.	1970		Kew Bull.24:1-70. Studies in FTEA Leg.-Pap.: I		taxon
11468388	Verdcourt,B.	1970		Kew Bull.24:1-70. Studies in FTEA Leg.-Pap.: I		taxon
11468395	Balfour,I.B.	1887		Trans.Roy.Soc.Edinb.31:1-446.Botany of Socotra		taxon
11468400	Robyns,W.(Ed.)	1954		Flore du Congo Belge, Vol 5; Galegeae, Hedysareae.		taxon
11468441	Lock,J.M.	1985		Specimen in Herb.Kew		taxon
11468441	Barneby, R.C.	1991		Mem.N.Y.Bot.Gard. 65. Sensitivae Censitae (Mimosa).		taxon
11468442	Lock,J.M.	1985		Specimen in Herb.Kew		taxon
11468442	Burkart,A.	1976		J.Arnold Arbor.57(4):450-525 Monograph of Genus Prosopis		taxon
11468443	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468443	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468443	Grierson,A.J.C. & Long,D.G.	1987		Flora of Bhutan,Vol.1.(Part 3). Edinburgh: RBG		taxon
11468443	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468443	Ding Hou	1994		Blumea 38(2):313-330 Studies in Malesian Caesalpinioideae I		taxon
11468443	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468443	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468443	Hu,C.C.	1988		Gymnocladus &... In: Fl.Reip.Pop.Sinicae, 39 (Leguminosae 1)		taxon
11468444	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468447	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468450	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468452	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468458	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468459	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468461	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468462	Aubreville,A.	1967		15.Caesalpinoideae.In:Flore du Gabon.Aubreville,A.		taxon
11468463	Brummitt,R.K.	1986		The genus Baikiaea.In:Zambezi Teak Forests.Piearce,G.D.		taxon
11468464	Brummitt,R.K.	1986		The genus Baikiaea.In:Zambezi Teak Forests.Piearce,G.D.		taxon
11468465	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468465	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468465	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468465	Walker,E.H.	1976		Flora of Okinawa and S.Ryukyu islands. Washing.Smithson.Inst		taxon
11468465	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468465	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468465	Chen,T.C.	1988		Bauhinia. In: Fl.Reip.Pop.Sinicae, 39. (Leguminosae 1)		taxon
11468467	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468467	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468467	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468467	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468467	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468467	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11468467	Howard,R.A. et al.	1988		Dicotyledoneae Part 1.Fl. Lesser Antilles Arnold Arboretum		taxon
11468467	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468471	Liogier,A.H.	1988		Desc. Flora Puerto Rico & Adjacent Is-Spermatophyta Vol. II		taxon
11468471	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468471	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468471	Grierson,A.J.C. & Long,D.G.	1987		Flora of Bhutan,Vol.1.(Part 3). Edinburgh: RBG		taxon
11468471	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468471	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468471	Walker,E.H.	1976		Flora of Okinawa and S.Ryukyu islands. Washing.Smithson.Inst		taxon
11468471	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468471	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468471	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468471	Chen,T.C.	1988		Bauhinia. In: Fl.Reip.Pop.Sinicae, 39. (Leguminosae 1)		taxon
11468471	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468471	Howard,R.A. et al.	1988		Dicotyledoneae Part 1.Fl. Lesser Antilles Arnold Arboretum		taxon
11468471	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468472	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468472	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468472	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468472	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468472	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468472	Chen,T.C.	1988		Bauhinia. In: Fl.Reip.Pop.Sinicae, 39. (Leguminosae 1)		taxon
11468472	Howard,R.A. et al.	1988		Dicotyledoneae Part 1.Fl. Lesser Antilles Arnold Arboretum		taxon
11468473	Lock,J.M.	1985		Specimen in Herb.Kew		taxon
11468474	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468475	Torre,A.R.da & Hillcoat,D.	1958		Caesalpinoideae.In:Consp.Fl.Angolensis 2.Exell & Mendonca		taxon
11468476	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468476	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468476	Howard,R.A. et al.	1988		Dicotyledoneae Part 1.Fl. Lesser Antilles Arnold Arboretum		taxon
11468476	Bailey,L.H. & Bailey,E.Z.	1976		Hortus Third. New York: Macmillan		taxon
11468476	ORSTOM	1988		List of vascular plants of Gabon with synonymy		taxon
11468478	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468479	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468479	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468479	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468479	Lock,J.M.	1985		Specimen in Herb.Kew		taxon
11468479	Fosberg,F.R. et al.	1979		A Geographical Checklist of the Micronesian Dicotyledonae		taxon
11468480	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468481	Roti-Michelozzi,G.	1957		Webbia 13:133-228.Adum.Fl.Aeth. Caesalpinoideae excl.Cassia		taxon
11468483	Torre,A.R.da & Hillcoat,D.	1958		Caesalpinoideae.In:Consp.Fl.Angolensis 2.Exell & Mendonca		taxon
11468484	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468484	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468484	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468484	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11468484	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468484	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468484	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468485	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468486	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468487	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468488	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468489	Roti-Michelozzi,G.	1957		Webbia 13:133-228.Adum.Fl.Aeth. Caesalpinoideae excl.Cassia		taxon
11468491	Liogier,A.H.	1988		Desc. Flora Puerto Rico & Adjacent Is-Spermatophyta Vol. II		taxon
11468491	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468491	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468491	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468491	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468491	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468491	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468491	Chen,T.C.	1988		Bauhinia. In: Fl.Reip.Pop.Sinicae, 39. (Leguminosae 1)		taxon
11468491	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11468491	Howard,R.A. et al.	1988		Dicotyledoneae Part 1.Fl. Lesser Antilles Arnold Arboretum		taxon
11468491	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468494	Torre,A.R.da & Hillcoat,D.	1958		Caesalpinoideae.In:Consp.Fl.Angolensis 2.Exell & Mendonca		taxon
11468497	Torre,A.R.da & Hillcoat,D.	1958		Caesalpinoideae.In:Consp.Fl.Angolensis 2.Exell & Mendonca		taxon
11468513	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468513	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468513	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468513	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468513	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468513	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468513	Chen,T.C.	1988		Bauhinia. In: Fl.Reip.Pop.Sinicae, 39. (Leguminosae 1)		taxon
11468513	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468513	Leon,H. & Alain,H.	1951		Flora de Cuba 2:224-367 Leguminosas		taxon
11468513	Howard,R.A. et al.	1988		Dicotyledoneae Part 1.Fl. Lesser Antilles Arnold Arboretum		taxon
11468514	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468515	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468515	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468515	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468515	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468515	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468537	Schreiber,A.	1980		Mitt.Bot.St.Munchen 16,Beih.,51-71. Die G. Caesalpinia SWA.		taxon
11468538	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468538	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468538	Grierson,A.J.C. & Long,D.G.	1987		Flora of Bhutan,Vol.1.(Part 3). Edinburgh: RBG		taxon
11468538	Verdcourt,B.	1979		A Manual of New Guinea Legumes. Office of Forests, Lae,PNG		taxon
11468538	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468538	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11468538	Walker,E.H.	1976		Flora of Okinawa and S.Ryukyu islands. Washing.Smithson.Inst		taxon
11468538	Larsen,K. et al	1980		In: Flore du Cambodge, du Laos et du Vietnam, Vol 18.A.		taxon
11468538	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468538	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468538	Cheng,H.C.	1988		Caesalpinia &... In: Fl.Reip.Pop.Sinicae, 39 (Leguminosae 1)		taxon
11468538	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468538	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11468538	Adams,C.D.	1972		Flowering Plants of Jamaica Univ. West Indies, Mona, Jamaica		taxon
11468538	Proctor,G.R.	1984		Fl. Cayman Islands Kew Bull. Addit. Ser. XI		taxon
11468539	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468539	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468539	Polhill,R.M.	1987		Fl.Mascareignes;Leguminosae-Caesalps., typescript		taxon
11468540	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468542	White,F.	1983		The Vegetation of Africa		taxon
11468543	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468543	Verdcourt,B.	1979		A Manual of New Guinea Legumes. Office of Forests, Lae,PNG		taxon
11468544	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468544	Verdcourt,B.	1979		A Manual of New Guinea Legumes. Office of Forests, Lae,PNG		taxon
11468544	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11468544	Singh,V.	2001		Monograph on Indian Subtribe Cassiinae (Caesalpiniaceae)		taxon
11468544	Larsen,K. et al.	1984		Flora of Thailand, Vol 4 Part 1.In: T.Smithinand & K.Larsen		taxon
11468544	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11468544	Lock,J.M.	1988		Kew Bull. 43:333-342. Cassia sens.lat. in africa		taxon
11468544	Huang,T.C. & Ohashi,H.	1993		Leguminosae.In Flora of Taiwan, 2nd Ed. 3:148-421.Taipei,Tai		taxon
11468544	Irwin,H.S. & Barneby,R.C.	1982		Mem.New York Bot.Gard.35:1-918[in 2 parts]American Cassiinae		taxon
11468547	Ross,J.H.	1982		Caesalpinoideae.In:Flora Southern Africa 16,pt.1.Ross.J.H.		taxon
11468550	White,F.	1983		The Vegetation of Africa		taxon
11468554	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468554	Velasquez,D. & Agostini,G.	1981		Revision Sp. Venez. del genero Brownea. Tesis de Grado		taxon
11468555	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468555	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468555	Velasquez,D. & Agostini,G.	1981		Revision Sp. Venez. del genero Brownea. Tesis de Grado		taxon
11468555	Bailey,L.H. & Bailey,E.Z.	1976		Hortus Third. New York: Macmillan		taxon
11468555	Quinones,L.M.	1988		Rev.de las Sp. Colombianas de Brownea		taxon
11468555	Klitgaard,B.B.	1991		Nordic J.Bot.11(4):433-449 Ecuadorian Brownea & Browneopsis		taxon
11468556	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468556	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468556	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468556	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11468556	Velasquez,D. & Agostini,G.	1981		Revision Sp. Venez. del genero Brownea. Tesis de Grado		taxon
11468556	Bailey,L.H. & Bailey,E.Z.	1976		Hortus Third. New York: Macmillan		taxon
11468556	Steyermark,J.A. & Huber,O.	1978		Flora del Avila 514-565 Leguminosae (Fabaceae)		taxon
11468556	Quinones,L.M.	1988		Rev.de las Sp. Colombianas de Brownea		taxon
11468556	Klitgaard,B.B.	1991		Nordic J.Bot.11(4):433-449 Ecuadorian Brownea & Browneopsis		taxon
11468556	Velasquez,D.	1981		Thesis-Univ. Central de Venezuela 50 pp. Rev. Brownea Jacq.		taxon
11468562	Sprague,T.A.	1908		Kew Bull.1908:286-300.(Bussea xylocarpa)		taxon
11468563	Roti-Michelozzi,G.	1957		Webbia 13:133-228.Adum.Fl.Aeth. Caesalpinoideae excl.Cassia		taxon
11468564	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468564	Grierson,A.J.C. & Long,D.G.	1987		Flora of Bhutan,Vol.1.(Part 3). Edinburgh: RBG		taxon
11468564	Verdcourt,B.	1979		A Manual of New Guinea Legumes. Office of Forests, Lae,PNG		taxon
11468564	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468564	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468564	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11468564	Walker,E.H.	1976		Flora of Okinawa and S.Ryukyu islands. Washing.Smithson.Inst		taxon
11468564	Larsen,K. et al	1980		In: Flore du Cambodge, du Laos et du Vietnam, Vol 18.A.		taxon
11468564	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468564	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468564	Cheng,H.C.	1988		Caesalpinia &... In: Fl.Reip.Pop.Sinicae, 39 (Leguminosae 1)		taxon
11468564	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468564	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11468564	Adams,C.D.	1972		Flowering Plants of Jamaica Univ. West Indies, Mona, Jamaica		taxon
11468564	Proctor,G.R.	1984		Fl. Cayman Islands Kew Bull. Addit. Ser. XI		taxon
11468565	Standley,P.C. & Steyermark,J.A	1946		Fieldiana, Bot. 24(5):1-425 Leguminosae		taxon
11468565	Matuda,E.	1981		Gobierno del Estado de Mexico.Las Legum. del Estado Mexico		taxon
11468565	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468565	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468565	Verdcourt,B.	1979		A Manual of New Guinea Legumes. Office of Forests, Lae,PNG		taxon
11468565	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468565	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468565	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468565	Parham,J.W.	1972		Plants of the Fiji Islands		taxon
11468565	Leon,H. & Alain,H.	1951		Flora de Cuba 2:224-367 Leguminosas		taxon
11468565	McVaugh,R.	1987		Flora Novo-Galiciana 5:1-786. Leguminosae		taxon
11468567	Liogier,A.H.	1988		Desc. Flora Puerto Rico & Adjacent Is-Spermatophyta Vol. II		taxon
11468567	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11468567	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468567	Grierson,A.J.C. & Long,D.G.	1987		Flora of Bhutan,Vol.1.(Part 3). Edinburgh: RBG		taxon
11468567	Ding Hou, Larsen,S & Larsen,K	1996		Flora Malesiana I, 12,2:409-784.Caesalpiniaceae.		taxon
11468567	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468567	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11468567	Hattink,T.A	1974		Reinwardtia 9:1-69. A rev.of Malesian Caesalpinia...		taxon
11468567	Larsen,K. et al	1980		In: Flore du Cambodge, du Laos et du Vietnam, Vol 18.A.		taxon
11468567	Ali,S.I.	1973		Flora of Pakistan, No.54 Caesalpiniaceae. Karachi:Univ Karac		taxon
11468567	Rudd,V.E.	1991		Flora of Ceylon 7: 34-107. Caesalpinioideae		taxon
11468567	Cheng,H.C.	1988		Caesalpinia &... In: Fl.Reip.Pop.Sinicae, 39 (Leguminosae 1)		taxon
11468567	Webb,C.J. et al.	1988		Flora of New Zealand Vol IV		taxon
11468567	Adams,C.D.	1972		Flowering Plants of Jamaica Univ. West Indies, Mona, Jamaica		taxon
11468567	Howard,R.A. et al.	1988		Dicotyledoneae Part 1.Fl. Lesser Antilles Arnold Arboretum		taxon
11468567	Isely,D.	1975		Mem.New York Bot.Gard.25(2):1-228 Legum. of the U.S.: II.		taxon
11468568	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11468568	Ohashi,H.	1979		Leguminosae In:Hara&Williams:EnumerationFlwingPl.Nepal2:103-		taxon
11468568	Hattink,T.A	1974		Reinwardtia 9:1-69. A rev.of Malesian Caesalpinia...		taxon
